student_id,assignment_name,assigned_date,due_date,submitted,submission_date,status,grade,feedback
862,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-05,Late,A,Good work
862,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
862,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
862,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,A,Good work
862,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,C,Needs improvement
862,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,B,Good work
862,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
862,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,C,Needs improvement
863,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-03,Late,D,Needs improvement
863,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
863,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,D,Needs improvement
863,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-28,Late,B,Good work
863,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,B,Good work
863,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-23,Late,A,Good work
863,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
863,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
864,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,C,Needs improvement
864,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-20,Late,B,Good work
864,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
864,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-28,Late,C,Needs improvement
864,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,D,Needs improvement
864,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
864,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
864,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,A,Good work
865,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,B,Good work
865,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,C,Needs improvement
865,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,A,Good work
865,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,B,Good work
865,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
865,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-21,Late,B,Good work
865,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,D,Needs improvement
865,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
866,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,B,Good work
866,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
866,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,D,Needs improvement
866,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,A,Good work
866,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-15,Late,C,Needs improvement
866,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,C,Needs improvement
866,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
866,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
867,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,A,Good work
867,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,C,Needs improvement
867,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,A,Good work
867,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,C,Needs improvement
867,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
867,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,C,Needs improvement
867,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
867,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
868,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,A,Good work
868,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-16,Late,B,Good work
868,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
868,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
868,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,A,Good work
868,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,A,Good work
868,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,B,Good work
868,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,C,Needs improvement
869,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,C,Needs improvement
869,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,B,Good work
869,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-11,Late,B,Good work
869,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,C,Needs improvement
869,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-15,Late,C,Needs improvement
869,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,C,Needs improvement
869,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
869,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,B,Good work
870,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,B,Good work
870,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,B,Good work
870,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
870,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,C,Needs improvement
870,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,C,Needs improvement
870,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,D,Needs improvement
870,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-12,On Time,B,Good work
870,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
871,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,B,Good work
871,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,B,Good work
871,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
871,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,B,Good work
871,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,A,Good work
871,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
871,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-18,Late,B,Good work
871,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,A,Good work
872,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
872,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
872,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
872,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-26,Late,A,Good work
872,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
872,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
872,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,A,Good work
872,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,B,Good work
873,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,D,Needs improvement
873,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
873,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-10,Late,A,Good work
873,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
873,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
873,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-23,Late,B,Good work
873,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
873,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
874,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
874,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
874,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
874,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,A,Good work
874,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
874,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
874,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,D,Needs improvement
874,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,D,Needs improvement
875,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
875,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,B,Good work
875,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,B,Good work
875,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,A,Good work
875,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
875,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-19,On Time,A,Good work
875,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
875,Case Study,2025-11-15,2025-11-30,Yes,2025-12-06,Late,D,Needs improvement
876,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
876,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
876,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
876,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-27,Late,B,Good work
876,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
876,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,A,Good work
876,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
876,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,A,Good work
877,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-03,Late,C,Needs improvement
877,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,A,Good work
877,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,B,Good work
877,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
877,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-07,On Time,B,Good work
877,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,B,Good work
877,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-21,Late,A,Good work
877,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
878,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-01,Late,B,Good work
878,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,B,Good work
878,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,A,Good work
878,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
878,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-12,Late,B,Good work
878,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
878,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,D,Needs improvement
878,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,D,Needs improvement
879,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,B,Good work
879,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-19,Late,A,Good work
879,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
879,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,A,Good work
879,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
879,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-24,Late,C,Needs improvement
879,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-17,Late,B,Good work
879,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,C,Needs improvement
880,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-06,Late,C,Needs improvement
880,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-20,Late,B,Good work
880,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
880,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,C,Needs improvement
880,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
880,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
880,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
880,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,A,Good work
881,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,A,Good work
881,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,B,Good work
881,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,A,Good work
881,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,B,Good work
881,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
881,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
881,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
881,Case Study,2025-11-15,2025-11-30,Yes,2025-11-28,On Time,D,Needs improvement
882,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
882,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-21,Late,A,Good work
882,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
882,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-25,On Time,A,Good work
882,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,B,Good work
882,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-22,Late,A,Good work
882,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,A,Good work
882,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,C,Needs improvement
883,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-07,Late,A,Good work
883,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,C,Needs improvement
883,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-06,Late,B,Good work
883,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
883,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-10,On Time,A,Good work
883,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
883,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-18,Late,C,Needs improvement
883,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,C,Needs improvement
884,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
884,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-16,Late,B,Good work
884,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-07,Late,B,Good work
884,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-23,On Time,A,Good work
884,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,C,Needs improvement
884,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,C,Needs improvement
884,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
884,Case Study,2025-11-15,2025-11-30,Yes,2025-12-04,Late,C,Needs improvement
885,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,B,Good work
885,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-16,Late,A,Good work
885,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
885,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
885,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
885,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
885,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-13,On Time,A,Good work
885,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,B,Good work
886,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-06,Late,B,Good work
886,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-13,On Time,B,Good work
886,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-06,Late,B,Good work
886,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-28,Late,A,Good work
886,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-17,Late,A,Good work
886,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
886,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-18,Late,A,Good work
886,Case Study,2025-11-15,2025-11-30,Yes,2025-12-01,Late,B,Good work
887,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-27,On Time,A,Good work
887,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
887,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,B,Good work
887,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
887,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
887,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,C,Needs improvement
887,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
887,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
888,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
888,Assignment 2 - Subject B,2025-10-01,2025-10-15,No,,Not Submitted,,
888,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
888,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-30,Late,C,Needs improvement
888,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,A,Good work
888,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,B,Good work
888,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
888,Case Study,2025-11-15,2025-11-30,Yes,2025-12-03,Late,B,Good work
889,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-01,Late,A,Good work
889,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,D,Needs improvement
889,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,B,Good work
889,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-28,Late,C,Needs improvement
889,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
889,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,A,Good work
889,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
889,Case Study,2025-11-15,2025-11-30,No,,Not Submitted,,
890,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-29,On Time,A,Good work
890,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,B,Good work
890,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,C,Needs improvement
890,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-24,On Time,B,Good work
890,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-14,Late,B,Good work
890,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
890,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,C,Needs improvement
890,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,C,Needs improvement
891,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,D,Needs improvement
891,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-12,On Time,A,Good work
891,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-04,On Time,A,Good work
891,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
891,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-08,On Time,A,Good work
891,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-18,On Time,D,Needs improvement
891,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
891,Case Study,2025-11-15,2025-11-30,Yes,2025-11-29,On Time,B,Good work
892,Assignment 1 - Subject A,2025-09-15,2025-09-30,No,,Not Submitted,,
892,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-17,Late,C,Needs improvement
892,Assignment 3 - Subject C,2025-10-20,2025-11-05,No,,Not Submitted,,
892,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-27,Late,A,Good work
892,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
892,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-25,Late,A,Good work
892,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
892,Case Study,2025-11-15,2025-11-30,Yes,2025-11-27,On Time,B,Good work
893,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-10-03,Late,B,Good work
893,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-15,On Time,C,Needs improvement
893,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-02,On Time,A,Good work
893,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,A,Good work
893,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
893,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-17,On Time,A,Good work
893,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-14,On Time,B,Good work
893,Case Study,2025-11-15,2025-11-30,Yes,2025-11-30,On Time,A,Good work
894,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-28,On Time,C,Needs improvement
894,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,D,Needs improvement
894,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-05,On Time,C,Needs improvement
894,Assignment 4 - Subject D,2025-11-10,2025-11-25,No,,Not Submitted,,
894,Project Proposal,2025-09-20,2025-10-10,Yes,2025-10-09,On Time,B,Good work
894,Lab Report 1,2025-10-05,2025-10-20,Yes,2025-10-20,On Time,C,Needs improvement
894,Lab Report 2,2025-11-01,2025-11-15,No,,Not Submitted,,
894,Case Study,2025-11-15,2025-11-30,Yes,2025-12-06,Late,C,Needs improvement
895,Assignment 1 - Subject A,2025-09-15,2025-09-30,Yes,2025-09-30,On Time,A,Good work
895,Assignment 2 - Subject B,2025-10-01,2025-10-15,Yes,2025-10-14,On Time,A,Good work
895,Assignment 3 - Subject C,2025-10-20,2025-11-05,Yes,2025-11-03,On Time,B,Good work
895,Assignment 4 - Subject D,2025-11-10,2025-11-25,Yes,2025-11-22,On Time,B,Good work
895,Project Proposal,2025-09-20,2025-10-10,No,,Not Submitted,,
895,Lab Report 1,2025-10-05,2025-10-20,No,,Not Submitted,,
895,Lab Report 2,2025-11-01,2025-11-15,Yes,2025-11-15,On Time,B,Good work
